f_name,molecule_name,test_type,test_text,comments,opsin_smiles,O_fname
Benchmark_data_11,"methyl 2-(3-ethoxy-3-oxopropanamido)-2-methyl-3-(1-
phenyl-1H-1,2,3-triazol-4-yl)propanoate",IR,"3256 (w, N-H), 3157 (w, C-H), 3083 (w, C-H), 1732 (s, C=O), 1645 (s, C=O), 1564 (s, C=C),
1505 (s, C=C), 1426 (m, C=C)",,CCOC(=O)CC(=O)NC(C)(Cc1cn(-c2ccccc2)nn1)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"3,3,5-trimethyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidine-2,4-dione",Rf,0.33 (EtOAc),,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)C(C)(C)C1=O,000032_Thesis_000021
Benchmark_data_11,"3,3,5-trimethyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidine-2,4-dione",1H NMR,"(400 MHz CDCl3) δ 7.80 (1H, s, H10), 7.70 – 7.68
(2H, m, H12), 7.54 – 7.50 (2H, m, H13), 7.46 – 7.42 (1H, m, H14), 6.96 (1H, br s NH), 3.19 –
3.10 (2H m, H8a & 8b), 1.46 (3H, s, H7), 1.30 (3H, s, H3), 1.06 (3H, s, H4)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)C(C)(C)C1=O,000032_Thesis_000021
Benchmark_data_11,"3,3,5-trimethyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidine-2,4-dione",13C NMR,"(101 MHz, CDCl3) δ 216.6 (C5), 176.7 (C1), 142.6 (C9), 136.9 (C11), 130.0 (C13), 129.1 (C14), 121.2
(C10), 120.6 (C12), 65.7 (C6), 46.3 (C2), 34.2 (C8), 25.0 (C7), 22.8 (C3), 20.4 (C4)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)C(C)(C)C1=O,000032_Thesis_000021
Benchmark_data_11,"3,3,5-trimethyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidine-2,4-dione",MS,"(ESI) calcd for [C16H19N4O2]+: 299.1508, found 299.1512",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)C(C)(C)C1=O,000032_Thesis_000021
Benchmark_data_11,"3,3,5-trimethyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidine-2,4-dione",IR,"3149 (w, N-H), 2971 (w, CH),
2932 (w, C-H), 1693 (s, C=O), 1655 (s, C=O), 1596 (s, C=C), 1502 (s, C=C)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)C(C)(C)C1=O,000032_Thesis_000021
Benchmark_data_11,"4-hydroxy-5-methyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidin-2-one",Rf,"0.45, 0.39 (10% MeOH in CH2Cl2)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)CC1O,000032_Thesis_000021
Benchmark_data_11,"4-hydroxy-5-methyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidin-2-one",1H NMR,"(400 MHz, CDCl3) δ 7.87
(1H, s, H8), 7.74 – 7.72 (2H, m, H10), 7.56 – 7.52 (2H, m, H11), 7.46 (1H, t, J = 7.4 Hz, H12),
6.69 (1H, br s, NH), 5.11 (1H, m, OH), 4.59 (1H, t, J = 8.1 Hz, H3’), 4.30 (1H, br s, OH’), 4.19
– 4.16 (1H, m, H3), 3.25 (1H, d, J = 14.4 Hz, H6a), 3.09 (3H,m, H6b, H6a’ & H6b’), 2.76 (1H,
dd, J = 17.6, 7.0 Hz, H4a), 2.66 (1H, dd, J = 16.9, 7.9 Hz, H4a’), 2.51 (1H, dd, J = 16.8, 8.5
Hz, H4b’), 2.28 (1H, dd, J = 17.6, 3.2 Hz, H4b), 1.22 (3H, s, H1)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)CC1O,000032_Thesis_000021
Benchmark_data_11,"4-hydroxy-5-methyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidin-2-one",13C NMR,"(101 MHz, CDCl3)
δ 175.5 (C5), 144.2 (C7), 136.9 (C9), 130.0 (C11), 129.2 (C12), 121.3 (C8), 120.6 (C10), 74.0
(C3), 63.7 (C2), 39.3 (C4), 32.3, (C6), 25.7 (C1)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)CC1O,000032_Thesis_000021
Benchmark_data_11,"4-hydroxy-5-methyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidin-2-one",MS,"(ESI) calcd for [C14H17N4O2]+:
273.1352, found 273.1344",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)CC1O,000032_Thesis_000021
Benchmark_data_11,"4-hydroxy-5-methyl-5-((1-phenyl-1H-1,2,3-triazol-4-
yl)methyl)pyrrolidin-2-one",IR,"3161 (br, OH), 2975 (w, C-H, 2917 (w, C-H), 1667 (s,
C=O), 1597 (m, C=C), 1502 (m, C=C)",,CC1(Cc2cn(-c3ccccc3)nn2)NC(=O)CC1O,000032_Thesis_000021
Benchmark_data_11,"(S)-3-methyl-5-phenyl-5,6-dihydro-2H-1,4-oxazin-2-one",Rf,"0.25 (petroleum ether/EtOAc, 4:1)",,CC1=N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(S)-3-methyl-5-phenyl-5,6-dihydro-2H-1,4-oxazin-2-one",1H NMR,"(400 MHz, CDCl3) δ 7.43 – 7.39 (2H, m, H8) 7.37
– 7.33 (3H, m, H7 & H9), 4.87 – 4.82 (1H, m, H3), 4.56 (1H, dd, J = 11.6, 4.5 Hz, H4a), 4.26
(1H, m, H4b), 2.41 (3H, d, J = 2.4 Hz, H1)",,CC1=N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(S)-3-methyl-5-phenyl-5,6-dihydro-2H-1,4-oxazin-2-one",13C NMR,"(101 MHz, CDCl3) δ 160.4 (C2), 155.6 (C5),
136.9 (C6), 129.0 (C8), 128.4 (C9), 127.2 (C7), 71.6 (C4), 59.8 (C3), 21.9 (C1)",,CC1=N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(S)-3-methyl-5-phenyl-5,6-dihydro-2H-1,4-oxazin-2-one",MS,"(ESI)
calcd for [C11H12NO2]+: 190.0868, found 190.0864",,CC1=N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(S)-3-methyl-5-phenyl-5,6-dihydro-2H-1,4-oxazin-2-one",IR,"3034 (w, C-H), 3007 (w, C-H),
1721 (s, C=O), 1641 (s, C=N), 1455 (s, C=C)",,CC1=N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(3S,5S)-3-methyl-5-phenyl-3-(prop-2-yn-1-yl)morpholin-2-one",Rf,0.25 (petroleum ether/EtOAc 22:3),,C#CC[C@]1(C)N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(3S,5S)-3-methyl-5-phenyl-3-(prop-2-yn-1-yl)morpholin-2-one",1H NMR,"(400 MHz, CDCl3) δ 7.46 – 7.44 (2H, m, H10), 7.41
– 7.33 (3H, m, H11 & H12), 4.36 – 4.26 (3H, m, H7 & H8), 3.10 (1H, dd, J = 16.9, 2.4 Hz, H3a),
2.64 (1H, dd, J = 16.9, 2.6 Hz, H3b), 2.34 (1H, br s, NH), 2.09 (1H, t, J = 2.6 Hz, H5), 1.57 (3H,
s, H1)",,C#CC[C@]1(C)N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(3S,5S)-3-methyl-5-phenyl-3-(prop-2-yn-1-yl)morpholin-2-one",13C NMR,"(101 MHz, CDCl3) δ 172.2 (C6), 137.7 (C9), 129.0 (C12), 128.9 (C11), 127.4 (C10),
78.5 (C4), 75.4 (C7), 73.0 (C5), 59.0 (C2), 53.2 (C8), 28.7 (C3), 26.8 (C1)",,C#CC[C@]1(C)N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(3S,5S)-3-methyl-5-phenyl-3-(prop-2-yn-1-yl)morpholin-2-one",MS,"(ESI) calcd
for [C14H16NO2]+: 230.1181, found 230.1171",,C#CC[C@]1(C)N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"(3S,5S)-3-methyl-5-phenyl-3-(prop-2-yn-1-yl)morpholin-2-one",IR,"3239 (s, C≡C-H), 2916 (w, C-H), 2163
(w, C≡C), 1730 (s, C=O), 1455 (s, C=C), 1430 (s, C=C), 1146 (s, C-O-C)",,C#CC[C@]1(C)N[C@@H](c2ccccc2)COC1=O,000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-(((S)-2-hydroxy-1-phenylethyl)amino)-2-
methylpent-4-ynoate",Rf,0.17 (petroleum ether/EtOAc 7:3),,C#CC[C@](C)(N[C@H](CO)c1ccccc1)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-(((S)-2-hydroxy-1-phenylethyl)amino)-2-
methylpent-4-ynoate",1H NMR,"(400 MHz, CDCl3) δ 7.34 – 7.30 (2H, m, H10), 7.27
– 7.23 (3H, m, H11 & H12), 3.84 (1H, dd, J = 9.2, 4.7 Hz, H13a), 3.57 (1H, dd, J = 10.8, 4.4
Hz, H13b), 3.48 – 3.41 (1H, m, H8), 3.38 (3H, s, H1), 3.02 (1H, br s, OH), 2.54 (1H, dd, J =
16.6, 2.6 Hz, H4a), 2.47 (1H, dd, J = 16.6, 2.6 Hz, H4b), 2.30 (1H, br s, NH), 2.00 (1H, t, J =
2.6 Hz, H6), 1.41 (3H, s, H7)",,C#CC[C@](C)(N[C@H](CO)c1ccccc1)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-(((S)-2-hydroxy-1-phenylethyl)amino)-2-
methylpent-4-ynoate",13C NMR,"(101 MHz, CDCl3) δ 175.0 (C2), 141.1 (C9), 128.6 (C10),
127.7 (C12), 127.2 (C11), 79.9 (C5), 71.4 (C6), 67.1 (C13), 60.9 (C3), 59.8 (C8), 52.1 (C1),
30.1 (C4), 22.6 (C7)",,C#CC[C@](C)(N[C@H](CO)c1ccccc1)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-(((S)-2-hydroxy-1-phenylethyl)amino)-2-
methylpent-4-ynoate",MS,"(ESI) calcd for [C15H20NO3]+: 262.1443, found 262.1432",,C#CC[C@](C)(N[C@H](CO)c1ccccc1)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-(((S)-2-hydroxy-1-phenylethyl)amino)-2-
methylpent-4-ynoate",IR,"3284 (w, C≡C-H), 2948 (w, C-H), 2342 (w, C≡C), 1728 (s, C=O), 1454 (m, C=C), 1113 (s,
C-O-C)",,C#CC[C@](C)(N[C@H](CO)c1ccccc1)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl (S)-2-amino-2-methylpent-4-ynoate,Rf,0.15 (petroleum ether/EtOAc 5:3),,C#CC[C@](C)(N)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl (S)-2-amino-2-methylpent-4-ynoate,1H NMR,"(400 MHz, CDCl3) δ 3.72 (3H, s, H7), 2.64 (1H, dd,
J = 2.6, 16.5 Hz, H3a), 2.44 (1H dd, J = 2.6, 16.5 Hz, H3b), 2.04 (1H, t, J = 2.6 Hz, H5), 1.87
(2H, br s, NH), 1.36 (3H, s, H1)",,C#CC[C@](C)(N)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl (S)-2-amino-2-methylpent-4-ynoate,13C NMR,"(101 MHz, CDCl3) δ 176.6 (C6), 79.8 (C4), 71.5 (C5), 57.5
(C2), 52.6 (C7), 31.0 (C3), 26.0 (C1)",,C#CC[C@](C)(N)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl (S)-2-amino-2-methylpent-4-ynoate,MS,"(ESI) calcd for [C7H12NO2]+:142.0868, found
142.0862",,C#CC[C@](C)(N)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl (S)-2-amino-2-methylpent-4-ynoate,IR,"3295 (m, N-H), 2953 (w, C-H), 2358 (w, C≡C), 1732 (s, C=O), 1116 (s, CO-
C)",,C#CC[C@](C)(N)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,(S)-2-methyl-2-(2-nitrobenzamido)pent-4-ynoate,Rf,0.22 (petroleum ether/EtOAc 11:9),,C#CC[C@](C)(NC(=O)c1ccccc1[N+](=O)[O-])C(=O)[O-],000032_Thesis_000021
Benchmark_data_11,(S)-2-methyl-2-(2-nitrobenzamido)pent-4-ynoate,1H NMR,"(400 MHz, CDCl3) δ 8.09 – 8.06 (1H, m, H11), 7.70
– 7.66 (1H, m, H13), 7.61 – 7.57 (2H, m, H12 & H14), 6.74 (1H, br s, NH), 3.85 (3H, s, H7),
3.34 (1H, dd, J = 16.9, 2.6 Hz, H3a), 2.98 (1H, dd, J = 16.9, 2.6 Hz, H3b), 2.06 (1H, t, J = 2.6
Hz, H5), 1.78 (3H, s, H1)",,C#CC[C@](C)(NC(=O)c1ccccc1[N+](=O)[O-])C(=O)[O-],000032_Thesis_000021
Benchmark_data_11,(S)-2-methyl-2-(2-nitrobenzamido)pent-4-ynoate,13C NMR,"(101 MHz, CDCl3) δ 173.3 (C6), 165.7 (C8), 146.5 (C10), 133.8
(C13), 132.8 (C9), 130.7 (C14), 129.0 (C12), 124.7 (C11), 79.5 (C4), 71.4 (C5), 60.1 (C2), 53.4
(C7), 26.6 (C3), 22.4 (C1)",,C#CC[C@](C)(NC(=O)c1ccccc1[N+](=O)[O-])C(=O)[O-],000032_Thesis_000021
Benchmark_data_11,(S)-2-methyl-2-(2-nitrobenzamido)pent-4-ynoate,MS,(ESI) calcd for [C14H15N2O5]+: 291.0981; found: 291.0993,,C#CC[C@](C)(NC(=O)c1ccccc1[N+](=O)[O-])C(=O)[O-],000032_Thesis_000021
Benchmark_data_11,(S)-2-methyl-2-(2-nitrobenzamido)pent-4-ynoate,IR,"3280 (w, C≡C-H), 3187 (w, C-H), 3005 (w, C-H), 2159 (w, C≡C) 1751 (s, C=O), 1640
(s, C=O), 1563 (s, C=C), 1524 (s, C=C)",,C#CC[C@](C)(NC(=O)c1ccccc1[N+](=O)[O-])C(=O)[O-],000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-methyl-2-(N-methyl-2-nitrobenzamido)pent-4-
ynoate",Rf,0.27 (petroleum ether/EtOAc 1:1),,C#CC[C@@](C)(C(=O)OC)N(C)C(=O)c1ccccc1[N+](=O)[O-],000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-methyl-2-(N-methyl-2-nitrobenzamido)pent-4-
ynoate",1H NMR,"(400 MHz, CDCl3) δ 8.19 (1H, dd, J = 8.3, 0.7 Hz,
H14), 7.72 (1H, td, J = 7.5, 1.6 Hz, H12), 7.59 – 7.55 (1H, m, H13), 7.43 (1H, d, J = 7.4 Hz,
H11), 3.78 (3H, s, H7), 3.50 (1H, dd, J = 17.3, 2.2 Hz, H3a), 3.02 (3H, s, H8), 2.86 (1H, br s,
H3b), 2.07 (1H, t J = 2.6 Hz, H5), 1.73 (3H, s, H1)",,C#CC[C@@](C)(C(=O)OC)N(C)C(=O)c1ccccc1[N+](=O)[O-],000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-methyl-2-(N-methyl-2-nitrobenzamido)pent-4-
ynoate",13C NMR,"(101 MHz, CDCl3) δ 173.3 (C6), 168.1
(C9), 145.0 (C15), 134.6 (C12), 133.3 (C10), 129.8 (C13), 128.0, (C11), 124.7 (C14), 80.3
(C4), 70.9 (C5), 61.9 (C2), 52.6 (C7), 34.4 (C8), 25.0 (C3), 21.4 (C1)",,C#CC[C@@](C)(C(=O)OC)N(C)C(=O)c1ccccc1[N+](=O)[O-],000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-methyl-2-(N-methyl-2-nitrobenzamido)pent-4-
ynoate",MS,"(ESI) calcd for
[C15H17N2O5]+: 305.1137, found 305.1130",,C#CC[C@@](C)(C(=O)OC)N(C)C(=O)c1ccccc1[N+](=O)[O-],000032_Thesis_000021
Benchmark_data_11,"methyl (S)-2-methyl-2-(N-methyl-2-nitrobenzamido)pent-4-
ynoate",IR,"3283 (w, N-H), 2923 (w, C-H), 1740 (s,
C=O), 1640 (s, C=O), 1530 (s, C=C)",,C#CC[C@@](C)(C(=O)OC)N(C)C(=O)c1ccccc1[N+](=O)[O-],000032_Thesis_000021
Benchmark_data_11,"(S)-3,4-dimethyl-3-propyl-3,4-dihydro-1Hbenzo[
e][1,4]diazepine-2,5-dione",Rf,"0.14 (petroleum ether/EtOAc, 3:2)",,CCC[C@@]1(C)C(=O)Nc2ccccc2C(=O)N1C,000032_Thesis_000021
Benchmark_data_11,"(S)-3,4-dimethyl-3-propyl-3,4-dihydro-1Hbenzo[
e][1,4]diazepine-2,5-dione",1H NMR,"(400 MHz, CDCl3) δ 8.25 (1H, br s, NH), 7.97 (1H,
dd, J = 1.4, 7.9 Hz, H11), 7.44 (1H, td, J = 1.5, 11.4 Hz, H9), 7.23 – 7.19 (1H, m, H10), 6.90
(1H, d, J = 8.2 Hz, H8), 3.23 (3H, s, H14), 1.68 (3H, s, H1), 1.63 – 1.57 (1H, H3a), 1.49 – 1.41
(1H, m, H3b), 1.26 – 1.19 (2H, m, H4), 0.65 (3H, t, J = 7.3 Hz, H5)",,CCC[C@@]1(C)C(=O)Nc2ccccc2C(=O)N1C,000032_Thesis_000021
Benchmark_data_11,"(S)-3,4-dimethyl-3-propyl-3,4-dihydro-1Hbenzo[
e][1,4]diazepine-2,5-dione",13C NMR,"(101 MHz, CDCl3) δ
173.3 (C6), 168.3 (C13), 134.9 (C7), 132.5 (C9), 131.4 (C11), 127.8 (C12), 124.8 (C10), 119.1
(C8), 62.9 (C2), 38.4 (C3), 32.6 (C14), 23.1 (C1), 17.4 (C4), 14.1 (C5)",,CCC[C@@]1(C)C(=O)Nc2ccccc2C(=O)N1C,000032_Thesis_000021
Benchmark_data_11,"(S)-3,4-dimethyl-3-propyl-3,4-dihydro-1Hbenzo[
e][1,4]diazepine-2,5-dione",MS,"(ESI) calcd for
[C14H19N2O2]+: 247.1441, found 247.1430",,CCC[C@@]1(C)C(=O)Nc2ccccc2C(=O)N1C,000032_Thesis_000021
Benchmark_data_11,"(S)-3,4-dimethyl-3-propyl-3,4-dihydro-1Hbenzo[
e][1,4]diazepine-2,5-dione",IR,"3151 (w, C-H), 2958 (w, C-H), 2873 (w, CH),
1676 (s, C=O), 1603 (s, C=O), 1487 (s, C=C), 1432 (m, C=C)",,CCC[C@@]1(C)C(=O)Nc2ccccc2C(=O)N1C,000032_Thesis_000021
Benchmark_data_11,"5-methyl-5-(prop-2-yn-1-yl)pyrrolidine-2,4-dione",Rf,0.22 (petroleum ether/EtOAc; 1:2),,C#CCC1(C)NC(=O)CC1=O,000032_Thesis_000021
Benchmark_data_11,"5-methyl-5-(prop-2-yn-1-yl)pyrrolidine-2,4-dione",1H NMR,"(400 MHz, CDCl3) δ 7.26 (1H, br s, NH), 3.08
(2H, d, J = 2.3 Hz, H4), 2.58 (1H, dd, J = Hz, H6a), 2.50 (1H, dd, J = HZ, H6a), 2.10 (1H, t, J
= 2.6 Hz, H8), 1.42 (3H, s, H1)",,C#CCC1(C)NC(=O)CC1=O,000032_Thesis_000021
Benchmark_data_11,"5-methyl-5-(prop-2-yn-1-yl)pyrrolidine-2,4-dione",13C NMR,"(101 MHz, CDCl3) δ 208.3 (C5), 170.5 (C3) 78.0 (C7),
72.5 (C8), 67.1 (C2), 40.6 (C4), 28.9 (C6), 23.1 (C1)",,C#CCC1(C)NC(=O)CC1=O,000032_Thesis_000021
Benchmark_data_11,"5-methyl-5-(prop-2-yn-1-yl)pyrrolidine-2,4-dione",MS,"(ESI) calcd for [C8H10NO2]+:
152.0706, found 152.0704",,C#CCC1(C)NC(=O)CC1=O,000032_Thesis_000021
Benchmark_data_11,"5-methyl-5-(prop-2-yn-1-yl)pyrrolidine-2,4-dione",IR,"3243 (w, C≡C-H), 3155 (w, C-H), 2160 (w, C≡C), 1769
(s, C=O), 1682 (s, C=O)",,C#CCC1(C)NC(=O)CC1=O,000032_Thesis_000021
Benchmark_data_11,methyl 2-(3-ethylureido)-2-methylpent-4-ynoate,Rf,"0.30 (Petroleum ether/EtOAc, 2:3)",,C#CCC(C)(NC(=O)NCC)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl 2-(3-ethylureido)-2-methylpent-4-ynoate,1H NMR,"(400 MHz, CDCl3) δ 5.39 (1H, br s, NH), 4.87 (1H,
br t, J = 5.3 Hz, NH), 3.74 (3H, s, H10), 3.20 – 3.13 (2H, m H2), 3.00 (1H, dd, J = 16.9, 2.7 Hz,
H6a), 2.90 (1H, dd, J = 16.9, 2.7 Hz, H6b), 1.99 (1H, t, J = 2.7 Hz, H8), 1.54 (3H, s, H5), 1.10
(3H, t, J = 7.2 Hz, H1)",,C#CCC(C)(NC(=O)NCC)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl 2-(3-ethylureido)-2-methylpent-4-ynoate,13C NMR,"(101 MHz, CDCl3) δ 174.6 (C9), 157.1 (C3), 80.3 (C7), 71.0 (C8),
58.2 (C4), 52.8 (C10), 35.3 (C2), 27.4 (C6), 23.7 (C5), 15.4 (C1)",,C#CCC(C)(NC(=O)NCC)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl 2-(3-ethylureido)-2-methylpent-4-ynoate,MS,"(ESI) calcd for
[C10H17N2O3]+: 213.1239, found 213.1240",,C#CCC(C)(NC(=O)NCC)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl 2-(3-ethylureido)-2-methylpent-4-ynoate,IR,"3385 (m, N-H), 3324 (m, N-H), 3267 (m,
C≡C-H), 2974 (w, C-H), 1719 (s, C=O), 1634 (s, C=O), 1557 (s, C=O), 1130 (s, C-O-C)",,C#CCC(C)(NC(=O)NCC)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,methyl 2-methyl-2-(1H-pyrrol-1-yl)pent-4-ynoate,Rf,"0.56 (petroleum ether/EtOAc, 4:1)",,C#CCC(C)(C(=O)OC)n1cccc1,000032_Thesis_000021
Benchmark_data_11,methyl 2-methyl-2-(1H-pyrrol-1-yl)pent-4-ynoate,1H NMR,"(400 MHz, CDCl3) δ 6.82 (2H, t, J = 2.2 Hz, H2),
6.21 (2H, t, J = 2.2 Hz, H1), 3.74 (3H, s, H5), 3.07 (1H, dd, J = 16.8, 2.6 Hz, H7a), 2.99 (1H,
dd, J = 16.8, 2.6 Hz, H7b), 2.04 (1H, t, J = 2.6 Hz, H9), 1.93 (3H, s, H6)",,C#CCC(C)(C(=O)OC)n1cccc1,000032_Thesis_000021
Benchmark_data_11,methyl 2-methyl-2-(1H-pyrrol-1-yl)pent-4-ynoate,13C NMR,"(101 MHz, CDCl3)
δ 172.0 (C4), 118.8 (C2), 108.8 (C1), 78.5 (C8), 72.3 (C9), 63.1 (C3), 53.2 (C5), 30.1 (C7), 22.9 (C6)",,C#CCC(C)(C(=O)OC)n1cccc1,000032_Thesis_000021
Benchmark_data_11,methyl 2-methyl-2-(1H-pyrrol-1-yl)pent-4-ynoate,MS,"(ESI) cald for [C11H14NO2]+
192.1019, found 192.1012",,C#CCC(C)(C(=O)OC)n1cccc1,000032_Thesis_000021
Benchmark_data_11,methyl 2-methyl-2-(1H-pyrrol-1-yl)pent-4-ynoate,IR,"3254 (s,
C≡C-H), 2952 (w, C-H), 2159 (w, C≡C),1788 (s, C=O), 1108 (s, C-O-C)",,C#CCC(C)(C(=O)OC)n1cccc1,000032_Thesis_000021
Benchmark_data_11,"methyl 2-methyl-2-(2,2,2-trifluoroacetamido)pent-4-ynoate",Rf,"(0.44, petroleum ether/EtOAc, 4:1)",,C#CCC(C)(NC(=O)C(F)(F)F)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl 2-methyl-2-(2,2,2-trifluoroacetamido)pent-4-ynoate",1H NMR,"(400 MHz, CDCl3) δ 7.30 (1H, br s, NH), 3.84 (3H,
s, H6), 3.23 (1H, dd, J = 17.0, 2.6 Hz, H7a), 2.85 (1H, dd, J = 17.0, 2.6 Hz, H7b), 2.04 (1H, t,
J = 2.6 Hz, H9), 1.69 (3H, s, H1)",,C#CCC(C)(NC(=O)C(F)(F)F)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl 2-methyl-2-(2,2,2-trifluoroacetamido)pent-4-ynoate",13C NMR,"(101 MHz, CDCl3) δ 172.3 (C5), 156.3 (q, J = 37.4 Hz,
C3), 115.5 (q, J = 288.4 Hz, C4), 77.8 (C8), 72.1 (C9), 60.2 (C2), 53.8 (C6), 26.2 (C7), 22.2
(C1)",,C#CCC(C)(NC(=O)C(F)(F)F)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl 2-methyl-2-(2,2,2-trifluoroacetamido)pent-4-ynoate",19F NMR,"(376 MHz, CDCl3) δ -76.2",,C#CCC(C)(NC(=O)C(F)(F)F)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl 2-methyl-2-(2,2,2-trifluoroacetamido)pent-4-ynoate",MS,"(ESI) calcd for [C9H11NO3F3]+: 238.0686, found
238.0676",,C#CCC(C)(NC(=O)C(F)(F)F)C(=O)OC,000032_Thesis_000021
Benchmark_data_11,"methyl 2-methyl-2-(2,2,2-trifluoroacetamido)pent-4-ynoate",IR,"3296 (w, C≡C-H), 2956 (w, C-H), 1750 (s, C=O), 1717 (s, C=O), 1150 (s,
C-O-C)",,C#CCC(C)(NC(=O)C(F)(F)F)C(=O)OC,000032_Thesis_000021
Benchmark_data_12,2-Bromo-4-methylphenol,1H NMR,"(400 MHz, CDCl3): δH = 7.29 – 7.28 (m, 1H), 7.04 – 7.00 (m, 1H),
6.94 (d, J = 8.2 Hz, 1H), 5.58 (s, 1H), 2.28 (dd, J = 0.8 Hz, 0.8Hz, 3H)",,Cc1ccc(O)c(Br)c1,41586_2023_5719_MOESM1_ESM
Benchmark_data_12,2-Bromo-4-methylphenol,13C NMR,"(101 MHz, CDCl3): δC =
150.1, 132.3, 131.5, 129.9, 116.0, 110.0, 20.3",,Cc1ccc(O)c(Br)c1,41586_2023_5719_MOESM1_ESM
Benchmark_data_12,2-Bromo-4-methylphenol,IR,"(neat) νmax/cm-1 = 3503, 2922, 2360, 1609, 1494,
1407, 1330, 1283, 1252,1210, 1180, 1041, 867, 814, 761, 671",,Cc1ccc(O)c(Br)c1,41586_2023_5719_MOESM1_ESM
Benchmark_data_12,2-Bromo-4-methylphenol,MS,"(EI+): m/z calculated for
C7H779BrO+, [M]+= 185.9680, m/z found = 185.9675. Δ = -2.69 ppm",,Cc1ccc(O)c(Br)c1,41586_2023_5719_MOESM1_ESM
Benchmark_data_12,2-Bromo-4-methylphenyl 2-bromobenzoate,1H NMR,"(500 MHz, CDCl3): δH = 8.17 (dd,
J = 7.6, 1.9 Hz, 1H), 7.75 (dd, J = 7.8, 1.4 Hz, 1H), 7.48 (d, J = 1.3 Hz, 1H), 7.47 – 7.40 (m, 2H), 7.19 –
7.17 (m, 2H), 2.37 (s, 3H)",,Cc1ccc(OC(=O)c2ccccc2Br)c(Br)c1,41586_2023_5719_MOESM1_ESM
